ids,p0,p1,p2,p3,p4,faps,npoints,scores
2969333,0.59874874,0.37412567,1.49836162,0.27226532,3.00653017,0.0,832,[ 0.69060286  0.62977943  0.60333103  0.58463101  0.57584114]
2974808,0.14999614,0.13038529,0.17655067,0.11534592,0.21440365,0.0,486,[ 0.84710577  0.75652504  0.69198677  0.66524045  0.66203682]
2978038,0.48629116,0.32689193,0.94908317,0.24635664,0.94663383,0.0,458,[ 0.66197719  0.58408107  0.58212524  0.52641216  0.47320632]
2979506,0.64942901,1.86191309,0.28228291,0.39372851,0.39330634,0.0,478,[ 0.656075    0.57241399  0.54287426  0.52528505  0.49999819]
29848,0.55701535,1.26172831,4.82022766,0.35774021,0.35739286,0.0,301,[ 0.65678647  0.52202965  0.48357005  0.47412192  0.4628445 ]
2986804,0.49938313,0.49920901,0.99685827,1.00034664,0.99761454,0.0,239,[ 0.69468172  0.73072172  0.66652981  0.66077825  0.60680162]
2989064,0.59876991,3.00602931,1.49234149,0.37413182,0.27226721,0.0,269,[ 0.65647983  0.56330259  0.54152496  0.53856148  0.53459647]
2992494,0.55011542,0.26173688,5.40720545,0.35453805,1.22688441,0.0,83,[ 0.72413498  0.62959905  0.62891164  0.5778004   0.56505078]
2997346,0.62425491,0.27741852,2.49460418,1.66897152,0.38432984,0.0,201,[ 0.7727724   0.70316009  0.64962635  0.62796865  0.6172553 ]
3001254,0.14863527,0.11453916,0.21163492,0.1293556,0.1746687,0.0,227,[ 0.87660515  0.79453342  0.71521785  0.6904084   0.65328122]
3011464,0.11973925,0.15751241,0.09657871,0.13607791,0.10693475,0.0,135,[ 0.86593785  0.7739362   0.70245892  0.65151477  0.6048763 ]
3012669,0.59625247,0.27174472,0.37352964,1.48284059,3.0711842,0.0,141,[ 0.64101913  0.62252112  0.60982925  0.60841619  0.56821226]
301278,0.15365634,0.13314214,0.1174979,0.22196135,0.18164305,0.0,254,[ 0.84537635  0.68695663  0.68076306  0.65428119  0.62357094]
3014133,0.40943968,0.2249666,0.29049817,0.69462904,0.59460268,0.0,126,[ 0.74788027  0.74933583  0.60585647  0.55756786  0.53912109]
3015249,0.13594179,0.18679978,0.15739749,0.1068506,0.11967275,0.0,192,[ 0.82568681  0.71712517  0.67227423  0.65966886  0.60276554]
3016980,0.19842087,0.14199496,0.3292667,0.16557001,0.24753458,5.67605368706e-07,137,[ 0.33449904  0.25097199  0.24597993  0.20654655  0.20549242]
3026086,0.39811291,0.28452749,1.96419022,0.66264548,0.22150382,0.0,552,[ 0.77343983  0.69196817  0.66354353  0.64949206  0.64782898]
3036295,0.62971158,0.38598518,1.70855104,2.41134676,0.27849197,0.0,502,[ 0.77300955  0.65124841  0.64394644  0.62495583  0.6185201 ]
303860,0.49214151,0.24784878,0.32952138,0.97165832,0.96906351,0.0,280,[ 0.70871546  0.59319487  0.58546159  0.58678946  0.58135113]
3044799,0.55802558,0.35780973,0.26351751,1.26694406,0.20843973,0.0,317,[ 0.76383525  0.73166716  0.64875078  0.65107051  0.60714091]
3045044,0.58293065,1.40307858,0.36788981,0.26894779,3.48062644,0.0,358,[ 0.80926733  0.68580762  0.67912968  0.63232332  0.61805172]
3047651,0.58950847,1.44178851,0.37049661,3.26357479,0.27033881,0.0,319,[ 0.65007046  0.57159781  0.52653955  0.48252176  0.45955996]
3048546,0.65628249,0.39580743,0.32814415,0.28356689,0.24690272,0.0,291,[ 0.63599398  0.61119396  0.55513041  0.48872095  0.48542621]
3051376,0.49916158,0.49945614,0.99790191,0.99849761,0.99665125,0.0,237,[ 0.36799583  0.35821952  0.35916504  0.33496169  0.32808366]
3056354,0.10677101,0.09644538,0.13581228,0.11957274,0.11953387,0.0,463,[ 0.70438417  0.63829515  0.59332634  0.58471833  0.57904458]
3056979,0.29136229,0.22548556,0.4116215,0.18399647,0.69959263,0.0,496,[ 0.89583256  0.79291201  0.7587408   0.67815817  0.60901477]
3062621,0.63542208,0.38812458,0.27960156,1.75119986,0.38853165,0.0,526,[ 0.56183846  0.50834044  0.47759991  0.46836604  0.41979339]
3065024,0.1262994,0.11210239,0.14455696,0.14461378,0.16906301,0.0,467,[ 0.79909667  0.74239818  0.62308173  0.61777152  0.58931079]
3069079,0.62340316,1.66291306,0.38401161,0.27725209,0.38360852,0.0,462,[ 0.64592274  0.6195486   0.56195932  0.54551787  0.50997883]
3074040,0.59314342,0.37193143,1.46367397,3.1566762,1.4578502,0.0,454,[ 0.58698279  0.54317285  0.50120695  0.45321474  0.44557078]
3086623,0.33749953,0.25216205,0.51014728,0.2013802,1.04144254,0.0,324,[ 0.87738704  0.75660173  0.68556003  0.63657107  0.62221007]
3090362,0.57787413,0.36586368,1.36893885,3.67241272,0.2678647,0.0,122,[ 0.71591502  0.71243033  0.67568945  0.6593398   0.52624298]
309249,8.62260751,1.12764503,0.58627319,8.83721074,0.896108,0.832252767606,242,[ 0.09374842  0.08429023  0.08498814  0.0836354   0.07817544]
3094018,0.60581692,1.54344162,0.37687403,2.83967681,0.273714,0.0,307,[ 0.75228892  0.66998216  0.66099364  0.61799534  0.59987192]
309626,0.59583304,0.37298347,1.47406416,0.37336735,1.48016044,0.0,215,[ 0.76486919  0.64085307  0.62017236  0.58802283  0.55279471]
3100547,0.61750403,1.62162641,0.38136319,0.27607548,1.53235625,0.0,133,[ 0.75597515  0.67301304  0.62950951  0.60685328  0.6239632 ]
3104968,0.55213412,1.23699499,5.21925618,0.35537769,0.83727785,0.0,306,[ 0.70149808  0.62746026  0.61453782  0.60934965  0.54619584]
3110897,0.25382087,0.34047645,0.51625802,1.07032994,0.16827751,0.0,250,[ 0.72450455  0.70312051  0.64492553  0.60097532  0.60481243]
3111737,0.37528092,0.60170324,0.27267355,0.21424998,1.51082549,0.0,137,[ 0.68501316  0.63533227  0.63190844  0.56627174  0.56210936]
3111772,0.93586773,0.27126048,0.87847308,0.34045907,0.31836315,0.00144871594829,35,[ 0.70515557  0.73586109  0.71499486  0.68006202  0.77005085]
3113704,0.14060091,0.10970828,0.12322782,0.16367685,0.19571107,0.0,233,[ 0.75625019  0.66598752  0.62403635  0.62669938  0.59986213]
3116998,0.16009024,0.23564155,0.137946,0.19060481,0.30854654,0.0,277,[ 0.45835831  0.45181418  0.42321886  0.40649149  0.368093  ]
3117883,0.5513715,1.23318989,0.26202713,0.83902805,5.2880048,0.0,271,[ 0.73542791  0.69385476  0.65975448  0.6334297   0.61767833]
3118906,0.68915396,1.81245705,0.40753305,0.28953509,2.23052252,0.0,253,[ 0.7414142   0.67598502  0.66788306  0.66292605  0.64770803]
3121776,0.16590458,0.19901109,0.12452784,0.24846039,0.14229586,0.0,274,[ 0.77176396  0.72642797  0.68987355  0.66543515  0.64446804]
3125292,0.99234028,0.5005547,0.4980676,0.33217494,1.00496238,0.0,271,[ 0.48197516  0.44301727  0.4397279   0.44071591  0.41194955]
3128933,0.20641665,0.17101926,0.35188573,0.26010779,0.14604309,0.0,267,[ 0.34544055  0.32610483  0.30808653  0.29936603  0.27806539]
3132943,0.67176351,0.28642044,0.40138797,2.05813809,0.40182446,0.0,308,[ 0.77541573  0.69049801  0.6455549   0.62886301  0.59033731]
3133386,0.34901212,0.20542249,1.15945786,0.53690614,0.25853244,0.0,274,[ 0.84452866  0.67532167  0.67436814  0.67209948  0.65687654]
3139572,0.21131578,0.36636901,0.26813104,0.57912095,3.62322943,0.0,275,[ 0.61438399  0.60303083  0.53149688  0.52563295  0.50981398]
3140124,0.14725365,0.12830825,0.2088451,0.11371689,0.17268289,0.0,329,[ 0.76400538  0.64917459  0.61760206  0.61675377  0.55871013]
3140139,0.30458941,0.23332662,0.43851992,0.78104119,0.18918411,0.0,255,[ 0.70146956  0.62313706  0.58885385  0.54767574  0.53231904]
3140682,0.4626043,6.29259513,0.31601426,0.24012963,0.86285879,0.0,181,[ 0.75410141  0.64594458  0.60696434  0.59445746  0.58931185]
3142907,0.54671673,0.35312578,0.26096785,1.21008707,1.20619678,0.0,287,[ 0.68029055  0.62507006  0.55171899  0.51606538  0.48466959]
3149365,0.73919327,0.42453059,2.85627414,1.53856104,2.83462899,0.0,315,[ 0.70162775  0.60483168  0.56363688  0.55578056  0.52953884]
3151678,0.17818699,0.15117567,0.27706053,0.13132243,0.2169502,0.0,280,[ 0.69340996  0.58460011  0.56692551  0.56418086  0.53941466]
3158696,0.58723897,3.33393128,1.42833,1.42279595,0.36960419,0.0,224,[ 0.63181545  0.60571758  0.48356893  0.48603668  0.48473972]
3159412,0.46379191,0.24044636,0.31656553,6.52009556,0.8670116,0.0,253,[ 0.75938831  0.66868889  0.6311857   0.62431084  0.58704519]
3160442,0.59379971,0.27123598,1.46768515,0.3721955,3.13754283,0.0,260,[ 0.67386967  0.63194475  0.58724309  0.59199985  0.59235624]
3162203,0.65266229,1.88864027,2.12532461,0.67877655,0.39449,0.0,270,[ 0.76028185  0.69232454  0.65252799  0.58909594  0.54315301]
3163597,0.57068587,0.26630493,0.36297172,0.36332565,0.54964532,0.0,265,[ 0.61945819  0.49940503  0.49293741  0.42518998  0.41865536]
3163945,1.00290883,0.9943351,0.50003136,0.49790009,0.3333434,0.0,282,[ 0.75948172  0.7587059   0.62927034  0.60524405  0.59131852]
3169928,0.13917541,0.19295901,0.16174789,0.12213169,0.10883864,0.0,249,[ 0.81958399  0.68605221  0.67487466  0.61533495  0.60993967]
3170992,0.52718732,0.34487747,9.43843323,0.25643481,1.11839392,0.0,280,[ 0.59572342  0.53719052  0.52395647  0.51249738  0.48268652]
3173279,0.31442814,0.84918925,0.45920982,5.71824641,0.23905744,0.0,241,[ 0.71630057  0.66923267  0.63608378  0.61946848  0.54859154]
3173902,0.30242234,0.43404617,0.76696149,0.18834479,3.32111348,0.0,286,[ 0.81641316  0.72373582  0.68324096  0.65066258  0.63225738]
3176620,0.58960398,3.26048429,1.44228517,0.27035686,1.43671389,0.0,292,[ 0.77895576  0.72324541  0.68186043  0.64014345  0.59129912]
3180880,0.35249407,0.26043923,1.19877135,0.54438908,0.54520156,0.0,401,[ 0.74855985  0.70638804  0.66771364  0.62438442  0.61460744]
3182815,0.65070345,1.87246707,0.28252433,0.39377651,2.14600863,0.0,491,[ 0.77732237  0.71794844  0.69326497  0.68478189  0.66968611]
3183285,0.34965286,0.25888423,0.53842909,1.1665073,0.20564531,0.0,485,[ 0.8270943   0.72345544  0.70204091  0.69455361  0.6151232 ]
3185905,0.457085,0.31342805,0.84386062,5.40501862,0.84191211,0.0,479,[ 0.74158552  0.67354986  0.65481636  0.64606675  0.63457168]
3186870,0.68875045,0.40739143,2.22638056,1.81530037,0.28946611,0.0,489,[ 0.69103898  0.64515243  0.58277184  0.54706632  0.52918941]
3194508,0.15571972,0.13468884,0.1845335,0.11870091,0.22629297,0.0,476,[ 0.86671384  0.78568257  0.74601319  0.69020189  0.68821997]
3196582,0.26801623,0.36651564,0.21124526,0.57857282,0.36615275,0.0,479,[ 0.82624626  0.73708137  0.70492561  0.65800064  0.62297816]
3196780,0.50414463,0.33486403,0.25085904,1.01956373,0.33516854,0.0,475,[ 0.74089927  0.66662397  0.66492983  0.66568599  0.63414721]
32086,0.56925142,0.36276336,0.26599946,1.3264523,0.36239684,0.0,289,[ 0.67709961  0.52059638  0.51124876  0.50698643  0.46845401]
3210786,0.50724231,0.33623064,0.25162178,1.03228056,0.96707247,0.0,294,[ 0.72985816  0.65994749  0.64968743  0.59324746  0.59376589]
3211928,0.4683148,0.31867418,0.24165971,7.54782284,0.88292867,0.0,291,[ 0.75370754  0.70600265  0.67936318  0.66413539  0.59662049]
3218931,0.6939998,0.29038496,0.40921133,2.28157629,1.77995744,0.0,274,[ 0.66813899  0.59045256  0.5520469   0.50254873  0.53236377]
3219035,0.32672216,0.48588902,0.94512647,0.24610381,0.19750162,0.0,376,[ 0.54627723  0.50627029  0.46258793  0.43343113  0.4285944 ]
3219476,0.66717542,1.9845323,2.0047813,0.39974808,0.28558282,0.0,344,[ 0.72043982  0.63991514  0.63826321  0.63469789  0.6082059 ]
3221817,0.62379518,0.27732742,1.66564128,2.50190619,0.38375721,0.0,303,[ 0.63379884  0.59100449  0.56156749  0.54649614  0.51859846]
3227383,0.49790263,1.00286361,0.99434811,0.50002661,1.00008763,3.06003000716e-11,288,[ 0.22905873  0.22909263  0.22767965  0.22156648  0.21131582]
3242671,0.62902259,0.27835397,1.70349958,2.42131351,0.38612814,0.0,277,[ 0.68986151  0.58281064  0.57272604  0.56464987  0.54256708]
3246187,0.55965214,4.63109229,1.27529692,0.26388029,0.82059976,0.0,277,[ 0.64662934  0.59298699  0.55477128  0.53899063  0.50038795]
3254178,0.55807902,0.2635305,4.74166799,0.35783607,0.35817897,0.0,209,[ 0.59123842  0.55803554  0.4408761   0.43496974  0.42196696]
3265838,0.30289444,0.18852839,0.76999037,0.23233021,0.4350183,0.0,264,[ 0.78818557  0.71479204  0.65956202  0.64101197  0.60970075]
3279505,0.06159146,0.05800882,0.0548283,0.06564574,0.07025785,0.0,444,[ 0.74529587  0.70665177  0.61023694  0.59175932  0.58879524]
3280045,0.34570624,0.52913665,0.2567146,1.12374387,0.20427457,0.0,503,[ 0.93881795  0.83311521  0.83095992  0.80225057  0.7585731 ]
3286795,1.08194037,0.518936,0.92726445,0.34164714,1.07868536,0.0,494,[ 0.73079402  0.66018854  0.56689046  0.49749749  0.4678054 ]
3293042,0.9109347,0.47607536,0.32252624,0.47669337,0.24370985,0.0,463,[ 0.43829013  0.43244208  0.42575915  0.38486706  0.37015428]
3294319,0.55546011,0.35675718,1.25379988,4.9394708,0.26294763,0.0,802,[ 0.55454804  0.50370462  0.50188498  0.47279439  0.46121113]
329479,0.83853326,0.26652083,8.56890798,0.34567965,0.22019136,0.000252386364556,44,[ 0.63042957  0.61644652  0.56547251  0.5626006   0.55361376]
3305492,0.55748245,4.78500144,1.26414881,0.26339847,1.25978431,0.0,214,[ 0.76912764  0.71893701  0.63060759  0.62952867  0.59053545]
330723,0.14585444,0.2060413,0.17084178,0.12724442,0.11288119,0.0,263,[ 0.88927048  0.67928372  0.67502921  0.65158154  0.64970877]
3310237,0.17196284,0.1279103,0.26229856,0.14667137,0.20767553,0.0,188,[ 0.69339572  0.56027915  0.55640165  0.51002905  0.47451538]
3310970,0.69057965,1.80269008,2.24564637,0.28978685,0.40848499,0.0,99,[ 0.72392929  0.68002913  0.66746397  0.63978784  0.62216172]
3315947,0.57731007,3.69571436,0.78705766,0.30039108,0.30550299,0.0,82,[ 0.75063995  0.73181677  0.65461247  0.6319752   0.63089847]
3322107,0.23141995,0.1581305,0.43133226,0.18793003,0.30134993,0.0,187,[ 0.53090952  0.4627789   0.42391075  0.41338086  0.41285197]
3329934,0.33915373,1.0573782,0.51393536,0.20196818,0.25308384,0.0,183,[ 0.79602181  0.7295984   0.64641483  0.63591283  0.60409786]
3332343,0.6347418,2.34011113,0.27946826,1.74603368,1.73784551,0.0,193,[ 0.82299529  0.73979884  0.72283997  0.63428317  0.62318895]
333594,1.00033615,0.99689439,0.49940658,0.99863259,0.99761445,0.0,273,[ 0.52473005  0.49813915  0.44595642  0.37293699  0.37046475]
334185,0.15572831,0.1346949,0.18454588,0.22630899,0.11870605,0.0,297,[ 0.74690249  0.55389293  0.54070212  0.52689691  0.51076444]
3341965,0.48579625,0.32666657,0.24623039,0.94721642,0.19747269,0.0,322,[ 0.41746025  0.38413552  0.34194357  0.3284518   0.31707098]
3343188,0.56227117,1.28907557,0.35955111,0.26446445,4.45915503,0.0,466,[ 0.74566824  0.71429133  0.63808719  0.61440322  0.60441415]
3346862,0.48579195,0.32666484,0.94719102,0.9447414,0.24622996,0.0,316,[ 0.63208782  0.55163228  0.50163531  0.46325088  0.46283581]
3351006,0.19327752,0.1618999,0.23974204,0.13934013,0.31534474,0.0,294,[ 0.89004203  0.7680621   0.74682327  0.67269456  0.67089797]
3351542,0.31466789,0.23919391,0.85093203,0.45972675,0.19302399,0.0,193,[ 0.8801186   0.80371807  0.77911121  0.75056028  0.72161144]
3353370,0.63981447,0.38976257,2.27348092,1.78499254,0.28044688,0.0,334,[ 0.64501775  0.56074255  0.53130461  0.51385256  0.49150313]
3356801,0.33767285,0.25225914,0.51054011,1.04308123,0.50983045,0.0,377,[ 0.75445521  0.63720062  0.60402157  0.54657237  0.52354814]
3357735,0.33755198,0.25219151,0.51026403,1.04196867,0.20139964,0.0,317,[ 0.73392053  0.64960298  0.62799075  0.59683768  0.56915673]
3358748,0.2963888,0.22848285,0.72929682,0.42172898,0.42124236,0.0,299,[ 0.83670955  0.7330915   0.69043607  0.67274894  0.61472544]
3367265,0.16788045,0.14369154,0.20186152,0.25291596,0.20175075,0.0,539,[ 0.86478394  0.79535077  0.69550817  0.68238589  0.65536696]
3369073,0.99706791,0.99811465,0.49857691,0.4992501,1.00024313,0.0,494,[ 0.6926485   0.61391621  0.56268826  0.53452578  0.52714252]
3372764,0.36135306,0.36126642,0.26524357,0.56668862,1.30782152,0.0,511,[ 0.44338567  0.40295931  0.38295755  0.37820606  0.36989873]
3374690,0.50246466,1.01272795,0.3344261,0.33412083,0.25044192,0.0,316,[ 0.6842027   0.66246041  0.62409077  0.59475809  0.57841024]
3375750,0.15739399,0.13593956,0.18688947,0.11967141,0.13598982,0.0,565,[ 0.69018166  0.6248089   0.57687556  0.53651833  0.49590625]
3377349,0.58420142,0.36839607,0.26921591,1.4104113,0.21198954,0.0,547,[ 0.73112915  0.66788804  0.64336985  0.62268907  0.56376549]
3388158,0.16984869,0.14513151,0.20471341,0.20460031,0.2574094,0.0,558,[ 0.51880372  0.48045043  0.4594875   0.41038776  0.40515849]
3389834,0.72556823,2.66326496,1.60115181,0.41999061,0.42048258,0.0,270,[ 0.72374175  0.69202829  0.6402506   0.59629198  0.57316555]
3391290,0.65272494,1.88929104,0.39493018,0.39450797,2.12424981,0.0,281,[ 0.75827996  0.72666836  0.65533809  0.62376355  0.58247689]
339269,0.49942439,1.00043366,0.49918615,0.99683721,0.99953393,0.0,223,[ 0.75192009  0.6993689   0.65555577  0.6773401   0.64847622]
3392977,0.27364722,0.37713258,0.21472718,0.60548295,0.1767701,0.0,190,[ 0.69099009  0.64002192  0.58465144  0.56815737  0.53871105]
3393080,0.71717801,2.55372422,0.41716781,0.41764596,0.35858754,0.0,205,[ 0.69615495  0.62986304  0.56847454  0.48675028  0.45513872]
3405178,0.57923632,0.36641146,3.61834365,1.38183731,1.37669235,0.0,256,[ 0.66593541  0.63631624  0.5400025   0.53466633  0.52604438]
3412007,0.99750773,0.99700563,0.49937047,0.49924158,0.33269142,0.0,189,[ 0.61631923  0.61240406  0.59244504  0.57259376  0.56016541]
3415245,0.13136375,0.17826309,0.11607405,0.15129264,0.15123049,0.0,266,[ 0.66427165  0.54731732  0.53512948  0.46878097  0.45976371]
341905,0.49928208,1.00147369,0.99579113,1.72338003,0.86298876,0.00462458134205,246,[ 0.1373263   0.1370073   0.12765558  0.12691155  0.12276095]
3420024,0.55442449,0.26271064,0.20793618,0.35633275,1.24854054,0.0,231,[ 0.6893598   0.65252248  0.64450659  0.64033373  0.60261948]
3421441,0.18943923,0.23386277,0.15919816,0.13733338,0.15926531,3.79696274422e-14,258,[ 0.29196529  0.24763978  0.2438297   0.23100195  0.19991232]
342534,1.63145198,2.56552706,0.22570563,1.3028209,0.6189182,1.34961198048e-05,246,[ 0.17909146  0.17333063  0.15107417  0.14365552  0.14277664]
3430551,0.20641699,0.35188685,0.14604361,0.17101982,0.18060652,8.48154879662e-12,281,[ 0.24253451  0.21575262  0.20460352  0.19788114  0.18684433]
3437725,0.54245321,0.2599949,0.35134592,1.18943943,6.27732864,0.0,266,[ 0.7597492   0.66537623  0.6326579   0.59662808  0.59671164]
343860,0.23817033,0.52790153,0.19225588,0.45538722,0.31263112,0.49071249062,266,[ 0.09199558  0.08522769  0.08266532  0.08323045  0.08154789]
3440695,0.49690519,0.33165823,0.99037783,0.24905542,0.19928627,0.0,282,[ 0.7167985   0.62189887  0.59966003  0.60019969  0.5318754 ]
3441938,0.48314833,0.24554911,0.93717821,0.32575505,0.32547002,0.0,283,[ 0.71424822  0.58542227  0.5859893   0.51774602  0.49797432]
3442109,0.59088835,0.27062565,1.45004722,3.22167104,0.37104715,0.0,191,[ 0.69507104  0.5622609   0.53806753  0.52731124  0.49115251]
344450,0.14335758,0.16742468,0.20109218,0.11137966,0.12538291,0.0,237,[ 0.60335734  0.54056416  0.50582959  0.48068339  0.46397562]
3449168,0.16081075,0.13848056,0.2372066,0.19172682,0.12163572,0.0,280,[ 0.86425853  0.71223509  0.69140145  0.65162437  0.63914752]
3451968,1.00234777,0.49805422,0.99224478,0.50057932,0.99495499,0.0,238,[ 0.74174034  0.71192393  0.69093936  0.65476325  0.60642227]
3453897,0.55153573,1.23394992,0.26206358,0.35547197,0.35513524,0.0,272,[ 0.78186734  0.67266997  0.68835762  0.64632008  0.68143938]
346021,5.45276605,0.54962757,2.29498368,0.5271344,0.93246333,0.306229873108,46,[ 0.46480145  0.43662979  0.42511078  0.42422085  0.42238462]
3463199,0.33471263,0.25060182,0.20038444,1.01535878,0.50380754,0.0,297,[ 0.80852126  0.69436978  0.68095835  0.69331727  0.67554139]
3463496,0.13760069,0.18994638,0.12091662,0.15962534,0.10787265,0.0,288,[ 0.85878178  0.66094313  0.66031172  0.64483735  0.63451243]
3466279,0.4878183,0.32757964,0.24674803,0.95492883,0.32787316,0.0,222,[ 0.7281922   0.62168614  0.55711098  0.52921645  0.51610458]
346722,0.13436509,0.10587441,0.183835,0.11841111,0.15528777,0.0,209,[ 0.77548534  0.68670667  0.63296289  0.60191544  0.56998879]
3469698,0.53447194,7.5901021,1.15173093,0.25814684,0.88143329,0.0,259,[ 0.69580806  0.65784632  0.60014336  0.58730487  0.5832982 ]
3471762,0.39178133,0.21952871,0.64527142,1.81928444,0.28149238,0.0,253,[ 0.80127869  0.73138185  0.71458305  0.66596705  0.64262737]
3481248,0.55628866,4.87443884,1.25803635,0.26312941,0.35709387,0.0,251,[ 0.75129826  0.68475886  0.62320268  0.60483279  0.59843449]
3481748,0.12814671,0.17238948,0.14704079,0.11355521,0.10197526,0.0,307,[ 0.80543308  0.65430715  0.62558056  0.62005378  0.59891824]
3483392,0.99701385,1.00025006,0.49937588,0.4992217,0.33268861,0.0,303,[ 0.68540163  0.66010181  0.63209727  0.57950148  0.57490675]
3485975,1.00403847,0.49763747,0.99061481,0.99325395,0.50100591,0.0,452,[ 0.59458693  0.54014508  0.52669812  0.52096625  0.47818498]
3486269,1.36437469,0.57615127,0.36554293,0.26749528,3.70619923,0.0,451,[ 0.40282375  0.39687411  0.34736653  0.33833753  0.32673293]
3489379,0.65533647,1.91136403,0.39546454,2.09734983,0.28339503,0.0,504,[ 0.63022236  0.56742349  0.55035103  0.50725567  0.48760371]
3490533,0.30880709,0.23579412,0.19080232,0.44732078,0.80939432,0.0,293,[ 0.82065753  0.69989582  0.68997056  0.67039897  0.6020646 ]
3491287,0.49098642,0.32900598,0.9671215,0.24755783,0.32930344,0.0,483,[ 0.77391952  0.67539248  0.65225198  0.61663845  0.55220983]
3492005,0.99993866,0.49915896,0.99932201,0.99797794,0.49997959,0.0,500,[ 0.2122194   0.20301645  0.20053593  0.18470643  0.18223972]
3493955,0.59112108,1.45139978,3.21515262,0.37113632,0.76117566,0.0,453,[ 0.71505983  0.64637872  0.63075961  0.61319871  0.58231517]
3497192,0.31674543,0.24039422,0.46416715,0.19380416,0.86625591,0.0,500,[ 0.75481353  0.65378682  0.64182052  0.5992623   0.55662304]
3497759,0.17031608,0.20539344,0.258483,0.14547232,0.2052776,0.0,416,[ 0.43518357  0.38586822  0.37307102  0.36346278  0.34472289]
3498187,0.62354077,1.66382342,0.38366177,2.50640998,0.27727926,0.0,473,[ 0.7558805   0.70109909  0.67904947  0.66410957  0.64442793]
3502136,0.36663881,0.26808221,0.57979492,0.57887517,1.37976517,0.0,465,[ 0.62791822  0.59830074  0.55233498  0.53630372  0.51299206]
350603,0.13977325,0.1941093,0.16255692,0.16248332,0.12259123,0.0,172,[ 0.73828693  0.64786712  0.58687243  0.55127148  0.55077079]
3506385,0.112323,0.10095277,0.12657922,0.14492452,0.09169545,0.0,134,[ 0.86227757  0.76468529  0.73775062  0.70978788  0.69179088]
3507643,0.80114764,4.07379435,0.4447991,0.44425639,0.30760315,0.0,461,[ 0.71451972  0.6856694   0.61232659  0.58969944  0.57571062]
3508270,0.12976936,0.14918116,0.11482769,0.17533814,0.14912051,0.0,473,[ 0.76403966  0.69433498  0.65172491  0.63449851  0.57934232]
3511281,0.54761753,0.35350528,1.21450008,1.21048917,5.66241334,0.0,449,[ 0.69432869  0.67039364  0.60647919  0.59286137  0.5710748 ]
3512757,0.51983448,0.34171709,0.25468247,1.08578758,1.08270695,0.0,238,[ 0.61367592  0.50411009  0.49189713  0.42583546  0.40230832]
3513885,0.48436413,0.93937924,0.94181894,1.06268567,0.51521035,0.0,341,[ 0.68381911  0.63510003  0.57856203  0.56280786  0.55116233]
351485,0.45258304,4.61836591,0.828657,0.29271275,0.42630021,0.0217661459499,176,[ 0.17019864  0.16562117  0.16228247  0.15937146  0.15011381]
3520413,0.3585006,0.26370588,0.208675,1.27121767,0.55969178,0.0,358,[ 0.87912492  0.79145499  0.73717181  0.70215567  0.69764133]
3522846,0.35436139,0.20726554,1.22067334,0.26145824,0.54968487,0.0,305,[ 0.94694895  0.83142003  0.82976429  0.74780741  0.73494577]
3522874,0.51260439,0.3385762,1.05474728,1.05175807,0.25293544,0.0,304,[ 0.77378242  0.64629816  0.63642791  0.63811357  0.61777084]
3526221,0.6732603,1.93249184,0.28669301,2.07226867,0.40192258,0.0,305,[ 0.73614921  0.68112486  0.63060399  0.62706684  0.62765116]
353010,0.1399573,0.16280603,0.10931623,0.12273247,0.19446557,0.0,277,[ 0.85149554  0.71768493  0.66235197  0.64499373  0.650695  ]
3531461,0.52461231,0.25582448,1.10686433,0.34409082,0.34376439,0.0,240,[ 0.74736791  0.61690337  0.60728997  0.56511601  0.53767021]
3533792,0.13669707,0.10731691,0.1882286,0.15841065,0.12021863,0.0,276,[ 0.82216179  0.68190236  0.66302448  0.64967866  0.62522523]
353953,0.17378038,0.26654961,0.12891362,0.21045281,0.14805174,0.0,158,[ 0.78581875  0.69872396  0.68632035  0.63453415  0.58534267]
3540363,0.17644063,0.21436728,0.1499166,0.27286097,0.13037146,0.0,295,[ 0.82080607  0.68842956  0.62778277  0.61874017  0.55077737]
3540655,0.5873863,0.26989247,3.32997107,0.3700373,1.42918853,0.0,271,[ 0.79283407  0.76464061  0.7029308   0.70330828  0.6644588 ]
3541085,0.5274716,0.25650282,1.11967761,0.34532198,9.35270233,0.0,288,[ 0.74533512  0.67223481  0.64720805  0.62583728  0.60773505]
3541889,0.30760025,0.44478723,0.19034071,0.23523745,0.23508985,0.0,208,[ 0.79393386  0.6181706   0.60643617  0.58668691  0.55222718]
3545171,0.65488918,2.1018254,0.28330533,0.39530091,0.39572034,0.0,272,[ 0.76184538  0.63200888  0.62888239  0.60382122  0.5804867 ]
3545983,0.17391153,0.26686124,0.12898541,0.21064575,0.14808694,0.0,251,[ 0.74272529  0.63288406  0.58798057  0.57665943  0.55627558]
3549697,0.14260088,0.1996083,0.16631858,0.24938983,0.16639412,4.50761650228e-12,131,[ 0.45812877  0.44597219  0.42274704  0.40404962  0.36071184]
3549974,0.3711769,1.44641525,0.21290629,0.59122793,0.27069791,0.0,229,[ 0.87526849  0.77838606  0.76778701  0.73423346  0.71307037]
3550230,0.19960752,0.14260082,0.16631826,0.24938836,4.23652286,9.65894031424e-15,132,[ 0.50582593  0.48476767  0.43929723  0.4219564   0.40572073]
